,school_id,grad_rate_all,grad_rate_native,grad_rate_asian,grad_rate_black,grad_rate_hispanic,grad_rate_mixed,grad_rate_linc
4287,80345006455.0,,,,,,,
4288,80345006493.0,90.0,,,,,,
4289,80348000448.0,86.0,,,,70.0,,75.0
4290,80348006597.0,50.0,,,,,,40.0
4291,80348006696.0,,,,,,,
4292,80351000459.0,,,,,,,
4293,80354000461.0,80.0,,,,70.0,,70.0
4294,80354000463.0,80.0,,,,75.0,,80.0
4295,80354001756.0,25.0,,,,20.0,,20.0
4296,80354006422.0,60.0,,,,,,
4297,80354006533.0,21.0,,,,,,
4298,80360000476.0,,,,,,,
4299,80363001278.0,,,,,,,
4300,80363001901.0,,,,,,,
4301,80363006648.0,70.0,,,,,,
4302,80369000481.0,,,,,,,
4303,80372000483.0,85.0,,,,,,60.0
4304,80372001775.0,,,,,,,
4305,80375000485.0,80.0,,,,,,80.0
4306,80378000491.0,65.0,,,,65.0,,65.0
4307,80378001310.0,25.0,,,,20.0,,25.0
4308,80381000500.0,,,,,,,
4309,80381006426.0,,,,,,,
4310,80384000503.0,,,,,,,
4311,80387000507.0,87.0,,,,70.0,,75.0
4312,80387001594.0,80.0,,,80.0,70.0,60.0,75.0
4313,80387002000.0,,,,,,,
4314,80387006393.0,38.0,21.0,,20.0,32.0,50.0,36.0
4315,80387006403.0,50.0,,,,,,40.0
4316,80387006408.0,88.0,,,80.0,90.0,,80.0
4317,80387006462.0,80.0,,,,,,
4318,80387006694.0,,,,,,,
4319,80393000512.0,,,,,,,
4320,80396000514.0,80.0,,,,,,80.0
4321,80399000517.0,6.0,,,,,,
4322,80399000528.0,76.0,,,,65.0,60.0,60.0
4323,80399000541.0,74.0,,,,60.0,60.0,60.0
4324,80399000545.0,86.0,,,,80.0,,75.0
4325,80399001608.0,,,,,,,
4326,80399001717.0,,,,,,,
4327,80399001848.0,89.0,,,,70.0,,70.0
4328,80399001938.0,60.0,,,,40.0,,50.0
4329,80399006334.0,70.0,,,,,,60.0
4330,80399006431.0,60.0,,,,,,
4331,80402000552.0,70.0,,,,70.0,,65.0
4332,80405000557.0,81.0,,,,75.0,,80.0
4333,80405001611.0,21.0,,,,,,
4334,80408000096.0,30.0,,,,21.0,,40.0
4335,80408000562.0,92.0,,,80.0,90.0,,90.0
4336,80411000568.0,80.0,,,,,,
4337,80414000572.0,,,,,,,
4338,80420000580.0,85.0,,,,85.0,,85.0
4339,80423001298.0,,,,,,,
4340,80426000584.0,75.0,,,,70.0,,70.0
4341,80426000588.0,90.0,,,,85.0,,85.0
4342,80426000590.0,90.0,,,,,,
4343,80426001596.0,70.0,,,,70.0,,60.0
4344,80429000593.0,60.0,,,,,,
4345,80432000596.0,90.0,,,,,,60.0
4346,80435000600.0,84.0,,,,85.0,,75.0
4347,80435000609.0,89.0,,,,80.0,,80.0
4348,80435000611.0,,,,,,,
4349,80435000612.0,83.0,,,,75.0,,70.0
4350,80435000620.0,87.0,,,,85.0,,80.0
4351,80435000623.0,35.0,,,,30.0,,35.0
4352,80435006384.0,,,,,,,
4353,80435006498.0,60.0,,,,,,40.0
4354,80438000631.0,75.0,,,,60.0,,60.0
4355,80441000640.0,81.0,,40.0,,80.0,,75.0
4356,80441000641.0,86.0,,,,80.0,,80.0
4357,80441001614.0,,,,,,,
4358,80441001615.0,70.0,,,,,,
4359,80441001696.0,,,,,,,
4360,80441001788.0,84.0,,,,85.0,,80.0
4361,80441006461.0,55.0,,,,50.0,,50.0
4362,80441006505.0,,,,,,,
4363,80444000653.0,,,,,,,
4364,80447000655.0,,,,,,,
4365,80447000656.0,,,,,,,
4366,80447001507.0,,,,,,,
4367,80450000661.0,,,,,,,
4368,80453000667.0,80.0,,,80.0,80.0,,85.0
4369,80453001382.0,75.0,,,80.0,75.0,,80.0
4370,80453001781.0,,,,,,,
4371,80453006425.0,80.0,,,,80.0,,80.0
4372,80453006535.0,60.0,,,,,,
4373,80453006663.0,,,,,,,
4374,80456000674.0,,,,,,,
4375,80459001348.0,,,,,,,
4376,80462001969.0,,,,,,,
4377,80465000680.0,,,,,,,
4378,80468000681.0,,,,,,,
4379,80471000684.0,,,,,,,
4380,80471006610.0,,,,,,,
4381,80474000686.0,,,,,,,
4382,80477000689.0,70.0,,,,60.0,,80.0
4383,80480000691.0,90.0,,,,90.0,,90.0
4384,80480000694.0,70.0,,,,70.0,,65.0
4385,80480000695.0,91.0,,,,,,80.0
4386,80480000697.0,93.0,,,,,,90.0
4387,80480000707.0,92.0,,,,90.0,60.0,85.0
4388,80480000719.0,95.0,,,,,,
4389,80480000733.0,90.0,,,,80.0,,85.0
4390,80480000736.0,93.0,,,,,,80.0
4391,80480000739.0,75.0,,,,70.0,,75.0
4392,80480000747.0,93.0,,,,80.0,,85.0
4393,80480000756.0,,,,,,,
4394,80480000765.0,40.0,,,,,,
4395,80480000775.0,89.0,,,,85.0,,85.0
4396,80480000797.0,,,,,,,
4397,80480000803.0,84.0,,,,80.0,,75.0
4398,80480000964.0,,,,,,,
4399,80480000988.0,40.0,,,,,,
4400,80480001036.0,60.0,,,,,,
4401,80480001349.0,10.0,,,,,,
4402,80480001383.0,92.0,,,,,,80.0
4403,80480001487.0,88.0,,,,,,75.0
4404,80480001542.0,95.0,,,,,,80.0
4405,80480001543.0,92.0,,,,90.0,,80.0
4406,80480001606.0,,,,,,,
4407,80480001766.0,60.0,,,,,,
4408,80480001797.0,96.0,,,,,,80.0
4409,80480001907.0,52.0,,,,45.0,,50.0
4410,80480001921.0,60.0,,,,,,
4411,80480001922.0,,,,,,,
4412,80480002014.0,15.0,,,,15.0,,15.0
4413,80480006163.0,28.0,,,,11.0,,20.0
4414,80480006307.0,,,,,,,
4415,80480006439.0,30.0,,,,21.0,,11.0
4416,80480006466.0,60.0,,,,,,
4417,80480006587.0,,,,,,,
4418,80483000810.0,88.0,,,,80.0,,80.0
4419,80486000813.0,,,,,,,
4420,80486006387.0,50.0,,,,,,40.0
4421,80489000815.0,,,,,,,
4422,80492000819.0,70.0,,,,70.0,,65.0
4423,80495000821.0,,,,,,,
4424,80498000823.0,,,,,,,
4425,80501000825.0,,,,,,,
4426,80504000826.0,,,,,,,
4427,80507000830.0,80.0,,,,,,
4428,80510000843.0,90.0,,,,,,
4429,80510006601.0,,,,,,,
4430,80513006484.0,90.0,,,,,,90.0
4431,80516000854.0,,,,,,,
4432,80519000857.0,55.0,,,,40.0,,45.0
4433,80522000862.0,75.0,,,,,,70.0
4434,80525000868.0,,,,,,,
4435,80525006678.0,55.0,,,,50.0,,55.0
4436,80525006679.0,,,,,,,
4437,80528000871.0,,,,,,,
4438,80531000873.0,94.0,,,,85.0,,80.0
4439,80531000881.0,88.0,,,,80.0,,65.0
4440,80531000884.0,83.0,,,,80.0,,75.0
4441,80534000895.0,,,,,,,
4442,80537000902.0,82.0,,,,75.0,,75.0
4443,80537000909.0,89.0,,,,85.0,,80.0
4444,80537000912.0,,,,,,,
4445,80537000918.0,92.0,,,,70.0,,80.0
4446,80537001284.0,85.0,,,,75.0,,80.0
4447,80537001374.0,10.0,,,,,,10.0
4448,80537001572.0,,,,,,,
4449,80537001814.0,91.0,,,,70.0,,85.0
4450,80537001889.0,,,,,,,
4451,80537006423.0,83.0,,,,80.0,,75.0
4452,80537006532.0,11.0,,,,,,11.0
4453,80540000927.0,85.0,,,,60.0,,80.0
4454,80540000935.0,81.0,,,,75.0,,65.0
4455,80540000938.0,79.0,,,,80.0,,65.0
4456,80540000941.0,20.0,,,,,,20.0
4457,80540001786.0,83.0,,,,85.0,,75.0
4458,80540006534.0,,,,,,,
4459,80546000944.0,,,,,,,
4460,80549000946.0,90.0,,,,,,80.0
4461,80552001375.0,,,,,,,
4462,80555001857.0,70.0,,,,70.0,,70.0
4463,80555001858.0,80.0,,,,80.0,,70.0
4464,80555001860.0,60.0,,,,60.0,,70.0
4465,80555001872.0,80.0,,,,85.0,,80.0
4466,80555002017.0,80.0,,,,,,
4467,80555006433.0,11.0,,,,11.0,,
4468,80555006488.0,47.0,,,,35.0,40.0,35.0
4469,80558000963.0,,,,,,,
4470,80561000967.0,,,,,,,
4471,80564000970.0,,,,,,,
4472,80567000972.0,60.0,,,,,,60.0
4473,80570000974.0,,,,,,,
4474,80570001511.0,,,,,,,
4475,80573000981.0,80.0,,,,60.0,,60.0
4476,80576000984.0,40.0,,,,40.0,,40.0
4477,80576001356.0,85.0,,,,,,80.0
4478,80576001560.0,,,,,,,
4479,80579000992.0,92.0,,,,80.0,,80.0
4480,80579000998.0,90.0,,,,,,
4481,80579001660.0,,,,,,,
4482,80579001852.0,25.0,,,,21.0,,20.0
4483,80579006499.0,,,,,,,
4484,80582001003.0,94.0,,,,,,80.0
4485,80582006369.0,97.0,,,,,,
4486,80585001007.0,,,,,,,
4487,80585001693.0,,,,,,,
4488,80588001012.0,,,,,,,
4489,80591001014.0,,,,,,,
4490,80594001017.0,,,,,,,
4491,80597001019.0,,,,,,,
4492,80600001021.0,,,,,,,
4493,80603001023.0,,,,,,,
4494,80606001025.0,,,,,,,
4495,80606006637.0,40.0,,,,,,
4496,80609001027.0,,,,,,,
4497,80612001035.0,78.0,,,,75.0,,70.0
4498,80612001037.0,75.0,,,,75.0,,75.0
4499,80612001040.0,76.0,,,,75.0,,70.0
4500,80612001064.0,82.0,,,,80.0,,75.0
4501,80612001730.0,80.0,,,,80.0,,
4502,80615001079.0,85.0,,,,90.0,,80.0
4503,80615001082.0,90.0,,,,,,80.0
4504,80615001613.0,90.0,,,,,,85.0
4505,80615006360.0,,,,,,,
4506,80615006496.0,30.0,,,,21.0,,30.0
4507,80618001088.0,,,,,,,
4508,80621001090.0,,,,,,,
4509,80624001097.0,80.0,,,,80.0,,80.0
4510,80624001906.0,85.0,,,,80.0,,80.0
4511,80627001103.0,,,,,,,
4512,80630001415.0,,,,,,,
4513,80633001109.0,90.0,,,,,,
4514,80633006413.0,,,,,,,
4515,80636001416.0,,,,,,,
4516,80639001114.0,,,,,,,
4517,80642001116.0,,,,,,,
4518,80645001118.0,,,,,,,
4519,80648000051.0,,,,,,,
4520,80648001129.0,87.0,,,,90.0,,80.0
4521,80648001588.0,85.0,,,80.0,85.0,,75.0
4522,80651001130.0,,,,,,,
4523,80654001134.0,85.0,,,,85.0,,85.0
4524,80654006565.0,40.0,,,,40.0,,40.0
4525,80657001137.0,,,,,,,
4526,80660001139.0,,,,,,,
4527,80663001142.0,,,,,,,
4528,80666001144.0,90.0,,,,60.0,,80.0
4529,80666001924.0,,,,,,,
4530,80669001147.0,,,,,,,
4531,80669001155.0,80.0,,,,60.0,,70.0
4532,80672001158.0,,,,,,,
4533,80675001161.0,85.0,,,,,,60.0
4534,80675001669.0,,,,,,,
4535,80678001163.0,,,,,,,
4536,80681001164.0,97.0,,,,90.0,,90.0
4537,80681006464.0,,,,,,,
4538,80684001169.0,,,,,,,
4539,80687001171.0,,,,,,,
4540,80690001172.0,40.0,,,,40.0,,40.0
4541,80690001188.0,90.0,,60.0,,85.0,,85.0
4542,80690001192.0,83.0,,,60.0,80.0,,80.0
4543,80690001491.0,96.0,,,,,,90.0
4544,80690001784.0,93.0,,,,85.0,,80.0
4545,80690001996.0,90.0,,,,85.0,,80.0
4546,80690006417.0,,,,,,,
4547,80690006550.0,59.0,,,,55.0,,55.0
4548,80693001199.0,,,,,,,
4549,80696001205.0,80.0,,,,80.0,,80.0
4550,80699001207.0,,,,,,,
4551,80705001209.0,,,,,,,
4552,80708001212.0,80.0,,,,,,70.0
4553,80711001216.0,,,,,,,
4554,80714001218.0,,,,,,,
4555,80720001225.0,,,,,,,
4556,80723001254.0,70.0,,,,72.0,,69.0
4557,80723001877.0,20.0,,,,15.0,,15.0
4558,80726001255.0,,,,,,,
4559,80729001258.0,,,,,,,
4560,80732001261.0,,,,,,,
4561,80735001264.0,91.0,,,,80.0,,80.0
4562,80738001267.0,77.0,,,,60.0,,60.0
4563,80741001271.0,,,,,,,
4564,89916001503.0,60.0,,,,40.0,,70.0
4565,89920006526.0,40.0,,,,30.0,,40.0
4566,89920006560.0,40.0,,,,,,
4567,89930006497.0,,,,,,,
4568,90000201136.0,,,,,,,
4569,90000201137.0,,,,,,,
4570,90000201138.0,,,,,,,
4571,90000201139.0,,,,,,,
4572,90000201140.0,90.0,,,,90.0,,90.0
4573,90000201141.0,,,,,,,
4574,90000201142.0,,,,,,,
4575,90000201143.0,,,,,,,
4576,90000201144.0,,,,,90.0,,
4577,90000201145.0,,,,,,,
4578,90000201147.0,,,,,,,
4579,90000201148.0,,,,,,,
4580,90000201149.0,,,,,,,
4581,90000201150.0,,,,,,,90.0
4582,90000201151.0,,,,,,,
4583,90000201152.0,,,,,,,
4584,90000501215.0,94.0,,,,,,
4585,90000700747.0,,,,,,,
4586,90001400807.0,80.0,,,,,,
4587,90001500809.0,,,,,,,
4588,90001800834.0,,,,,,,
4589,90002400981.0,80.0,,,,,,80.0
4590,90003101405.0,30.0,,,30.0,21.0,,30.0
4591,90006010002.0,90.0,,,80.0,,,90.0
4592,90012000011.0,97.0,,,,,,60.0
4593,90020700907.0,,,,,,,
4594,90020801493.0,80.0,,,60.0,,,60.0
4595,90021000016.0,95.0,,,,,,80.0
4596,90021201528.0,,,,,,,
4597,90021401548.0,80.0,,,,,,80.0
4598,90021801785.0,6.0,,,,,,6.0
4599,90022101803.0,40.0,,,40.0,,,
4600,90027000024.0,,,,,,,
4601,90033000029.0,85.0,,,85.0,,,85.0
4602,90033001615.0,,,,,,,
4603,90033001619.0,,,,,,,
4604,90036000037.0,,,,,,,
4605,90042000039.0,96.0,,,,,,90.0
4606,90045000050.0,59.0,,,60.0,50.0,,55.0
4607,90045000056.0,74.0,,,75.0,70.0,,74.0
4608,90045000067.0,63.0,,,70.0,55.0,,60.0
4609,90045001631.0,,,,,,,
4610,90045001633.0,90.0,,,,,,90.0
4611,90045001636.0,90.0,,,,80.0,,90.0
4612,90045001639.0,85.0,,,80.0,,,85.0
4613,90051000092.0,86.0,,,60.0,70.0,,75.0
4614,90051000093.0,94.0,,,,,,85.0
4615,90054000109.0,97.0,,,,,,
4616,90069000118.0,,,,,,,
4617,90070000880.0,,,,,,,
4618,90070001497.0,90.0,,,,80.0,,90.0
4619,90070001513.0,80.0,,,60.0,,,70.0
4620,90070001532.0,85.0,,,,80.0,,80.0
4621,90070001592.0,,,,,,,
4622,90070001614.0,,,,,,,
4623,90075000123.0,,,,,,,
4624,90081000134.0,90.0,,,,,,80.0
4625,90084000135.0,95.0,,,,,,80.0
4626,90096000143.0,,,,,,,
4627,90099000145.0,,,,,,,
4628,90102000150.0,81.0,,80.0,85.0,70.0,,75.0
4629,90102001129.0,30.0,,,,,,30.0
4630,90105000164.0,98.0,,,,,,
4631,90111000175.0,85.0,,,,60.0,,85.0
4632,90117000181.0,,,,,,,
4633,90120000185.0,,,,,,,
4634,90123000187.0,,,,,,,
4635,90126000200.0,93.0,,,,90.0,,93.0
4636,90126001377.0,50.0,,,60.0,40.0,,50.0
4637,90126001477.0,,,,,,,
4638,90129000216.0,79.0,,,,70.0,,70.0
4639,90132000223.0,97.0,,,,,,
4640,90135000229.0,85.0,,,,,,70.0
4641,90136001507.0,,,,,,,
4642,90136001530.0,60.0,,,,,,60.0
4643,90144000237.0,98.0,,,,,,
4644,90147000243.0,87.0,,,,,60.0,75.0
4645,90153000256.0,98.0,,,,,,
4646,90153001379.0,,,,,,,
4647,90156000273.0,,,,,,,
4648,90162000283.0,,,,,,,
4649,90168000289.0,,,,,,,
4650,90171000300.0,97.0,,,,90.0,,90.0
4651,90174000311.0,,,,,,,
4652,90177000318.0,88.0,,,60.0,70.0,,75.0
4653,90180000332.0,,,,,,,
4654,90186000339.0,93.0,,,85.0,90.0,,85.0
4655,90192000370.0,,,,,,,
4656,90192001295.0,85.0,,,,80.0,,85.0
4657,90192001370.0,90.0,,,,,,90.0
4658,90192001381.0,,,,,,,
4659,90192001403.0,90.0,,,,,,
4660,90192001435.0,,,,,,,
4661,90192001478.0,90.0,,,,,,
4662,90192001479.0,85.0,,,70.0,,,70.0
4663,90192001522.0,70.0,,,,60.0,,60.0
4664,90192001535.0,,,,,,,
4665,90192001552.0,80.0,,,,70.0,,80.0
4666,90192001559.0,65.0,,,70.0,60.0,,65.0
4667,90192001562.0,85.0,,,,,,80.0
4668,90192001572.0,60.0,,,70.0,60.0,,60.0
4669,90192001574.0,60.0,,,60.0,50.0,,55.0
4670,90192001576.0,55.0,,,60.0,40.0,,55.0
4671,90192001650.0,,,,,,,
4672,90207000392.0,85.0,,,,,,80.0
4673,90213000396.0,90.0,,,,,,
4674,90216000401.0,95.0,,,,,,90.0
4675,90222000406.0,90.0,,,,,,
4676,90228000411.0,,,,,,,
4677,90231000424.0,91.0,,,85.0,85.0,,85.0
4678,90240000441.0,86.0,,,,80.0,,80.0
4679,90240000449.0,83.0,,,80.0,80.0,,75.0
4680,90249000465.0,95.0,,,,80.0,,90.0
4681,90252000472.0,94.0,,,,,,85.0
4682,90252000473.0,97.0,,,,,,
4683,90255000489.0,97.0,,,,,,
4684,90258000495.0,85.0,,,,60.0,,75.0
4685,90264000505.0,86.0,,,80.0,80.0,,80.0
4686,90267000521.0,78.0,,,80.0,70.0,60.0,75.0
4687,90270000531.0,,,,,,,
4688,90273000537.0,,,,,,,
4689,90279000148.0,,,,60.0,,,80.0
4690,90279000547.0,75.0,,,70.0,,,70.0
4691,90279000556.0,90.0,,,90.0,80.0,,90.0
4692,90279000558.0,60.0,,,40.0,60.0,,60.0
4693,90279000563.0,72.0,,,75.0,60.0,,70.0
4694,90279000585.0,81.0,,,80.0,80.0,,83.0
4695,90279001207.0,,,,90.0,,,90.0
4696,90279001216.0,90.0,,,,,,
4697,90279001485.0,,,,,,,
4698,90279001519.0,,,,,,,
4699,90282000595.0,65.0,,,70.0,60.0,,65.0
4700,90282001913.0,,,,,,,90.0
4701,90285000602.0,83.0,,,,80.0,,65.0
4702,90288000610.0,94.0,,,,,,85.0
4703,90291000615.0,97.0,,,,,,80.0
4704,90297000621.0,90.0,,,,,,70.0
4705,90303000631.0,96.0,,,,,,80.0
4706,90306000635.0,,,,,,,
4707,90309000638.0,94.0,,,,90.0,,90.0
4708,90309000641.0,70.0,,,,60.0,,70.0
4709,90309000655.0,94.0,,,,85.0,,90.0
4710,90309001917.0,,,,,,,
4711,90318000684.0,,,,,,,
4712,90324001504.0,,,,,,,
4713,90327000695.0,85.0,,,,,,75.0
4714,90330000703.0,90.0,,,,,,80.0
4715,90333001199.0,85.0,,,,,,70.0
4716,90339000712.0,90.0,,,,,,
4717,90345001581.0,85.0,,,,70.0,,80.0
4718,90345001606.0,,,,,,,
4719,90345001617.0,,,,,,,
4720,90348000719.0,90.0,,,,,,
4721,90351500725.0,,,,,,,
4722,90352000730.0,,,,,,,
4723,90353001632.0,,,,,,,
4724,90353500737.0,,,,,,,
4725,90353600745.0,,,,,,,
4726,90353700749.0,95.0,,,,,,80.0
4727,90353801356.0,90.0,,,,,,80.0
4728,90353900759.0,,,,,,,
4729,90354000763.0,,,,,,,
4730,90357000765.0,,,,,,,
4731,90360000766.0,,,,,,,
4732,90363000768.0,,,,,,,
4733,90366000770.0,96.0,,,,,,
4734,90372000771.0,,,,,,,
4735,90375000772.0,96.0,,,,,,
4736,90378000773.0,97.0,,,,,,
4737,90381000779.0,,,,,,,
4738,90384000785.0,,,,,,,
4739,90399000793.0,,,,,,,90.0
4740,90405000806.0,95.0,,,,80.0,,80.0
4741,90411000813.0,,,,,,,
4742,90414000819.0,,,,,,,
4743,90417000826.0,98.0,,,,80.0,,
4744,90423000838.0,97.0,,,,,,90.0
4745,90429000845.0,90.0,,,,,,80.0
4746,90432000867.0,95.0,,,,90.0,,90.0
4747,90432000871.0,90.0,,,,80.0,,85.0
4748,90432001468.0,,,,,,,
4749,90438000881.0,90.0,,,,,,80.0
4750,90444000885.0,94.0,,,,90.0,,90.0
4751,90444000897.0,91.0,,,80.0,,,85.0
4752,90447000904.0,90.0,,,,,,
4753,90450000908.0,,,,,,,
4754,90453000911.0,,,,,,,
4755,90456000914.0,,,,,,,
4756,90459000924.0,72.0,,,,50.0,,55.0
4757,90462000937.0,98.0,,,,,,
4758,90468000943.0,79.0,,,60.0,70.0,,65.0
4759,90474000955.0,96.0,,,,,,90.0
4760,90474000956.0,95.0,,,,,,
4761,90483000971.0,66.0,,,70.0,55.0,,65.0
4762,90483000979.0,76.0,,,75.0,70.0,,77.0
4763,90483000992.0,75.0,,,75.0,70.0,,75.0
4764,90483001396.0,,,,,,,
4765,90483001638.0,,,,,,,
4766,90486001001.0,94.0,,,,,,80.0
4767,90489001008.0,93.0,,,,,,80.0
4768,90492001013.0,95.0,,,,80.0,,85.0
4769,90492001015.0,98.0,,,,,,
4770,90495001041.0,85.0,,,80.0,80.0,,80.0
4771,90498001044.0,90.0,,,,,,
4772,90501001046.0,,,,,,,
4773,90504001058.0,98.0,,,,,,
4774,90507001068.0,93.0,,,,80.0,,85.0
4775,90513001076.0,,,,,,,
4776,90519001086.0,80.0,,,,80.0,,80.0
4777,90522001096.0,90.0,,,90.0,,,80.0
4778,90525001100.0,90.0,,,,,,
4779,90528001107.0,,,,,,,
4780,90537101221.0,89.0,,,90.0,80.0,,81.0
4781,90537201222.0,90.0,,,,,,80.0
4782,90537311223.0,96.0,,,,,,60.0
4783,100000400012.0,,,,,,,
4784,100000500013.0,,,,,,,
4785,100001100091.0,,,,,,,
4786,100001500112.0,,,,,,,
4787,100001600143.0,,,,,,,
4788,100004900341.0,80.0,,,60.0,,,60.0
4789,100005600369.0,,,,,,,
4790,100005700368.0,,,,,,,
4791,100008000024.0,95.0,,,,,,
4792,100008000225.0,95.0,,,90.0,,,70.0
4793,100017000029.0,90.0,,,,80.0,,80.0
4794,100017000304.0,,,,,,,
4795,100018000040.0,92.0,,,90.0,80.0,,85.0
4796,100018000043.0,,,,,,,
4797,100019000050.0,86.0,,,85.0,,,85.0
4798,100019000054.0,,,,,,,
4799,100019000328.0,,,,,,,
4800,100020000210.0,,,,,,,
4801,100020000238.0,65.0,,60.0,55.0,65.0,,50.0
4802,100020000239.0,79.0,,,80.0,75.0,,70.0
4803,100020000240.0,68.0,,,70.0,50.0,,60.0
4804,100020000305.0,,,,,,,
4805,100023000196.0,,,,,,,
4806,100023000209.0,83.0,,,85.0,80.0,,75.0
4807,100023000378.0,,,,,,,
4808,100027000080.0,90.0,,,,,,60.0
4809,100068000084.0,,,,,,,
4810,100068000085.0,91.0,,,80.0,,,85.0
4811,100068000090.0,82.0,,,90.0,60.0,,85.0
4812,100075000092.0,95.0,,,,,,85.0
4813,100079000095.0,85.0,,,70.0,,,75.0
4814,100081000100.0,80.0,,,70.0,,,80.0
4815,100108000111.0,86.0,,,80.0,70.0,,80.0
4816,100124000242.0,79.0,,,75.0,,,60.0
4817,100124000246.0,87.0,,,85.0,,,70.0
4818,100124000247.0,87.0,,,70.0,,,70.0
4819,100128000154.0,91.0,,,90.0,,,85.0
4820,100128000181.0,97.0,,,90.0,,,
4821,100128000296.0,95.0,,,,,,
4822,100128000297.0,92.0,,,,,,85.0
4823,100130000004.0,,,,,,,
4824,100130000116.0,,,,,,,
4825,100130000249.0,,,,,,,
4826,100130000270.0,,,,,,,
4827,100130000274.0,80.0,,,80.0,80.0,,75.0
4828,100130000275.0,70.0,,,55.0,80.0,,60.0
4829,100130000276.0,89.0,,,80.0,80.0,,75.0
4830,100130000324.0,,,,,,,
4831,100153000156.0,,,,,,,
4832,100153000158.0,75.0,,,70.0,70.0,,75.0
4833,100162000299.0,89.0,,,85.0,,,85.0
4834,100168000170.0,96.0,,,,,,85.0
4835,100185000194.0,80.0,,,70.0,60.0,,70.0
4836,110000500219.0,75.0,,,75.0,,,75.0
4837,110000500456.0,85.0,,,,,,85.0
4838,110000800338.0,83.0,,,80.0,,,80.0
4839,110000800496.0,,,,,,,
4840,110001300227.0,50.0,,,60.0,,,60.0
4841,110001400391.0,50.0,,,50.0,,,50.0
4842,110001900423.0,90.0,,,80.0,,,
4843,110002200236.0,,,,,,,
4844,110002600240.0,75.0,,,75.0,,,75.0
4845,110003000008.0,60.0,,,70.0,45.0,,60.0
4846,110003000016.0,90.0,,,,,,
4847,110003000055.0,80.0,,,80.0,,,80.0
4848,110003000078.0,79.0,,,75.0,,,75.0
4849,110003000079.0,75.0,,,75.0,,,75.0
4850,110003000081.0,70.0,,,75.0,40.0,,70.0
4851,110003000082.0,60.0,,,65.0,55.0,,60.0
4852,110003000084.0,64.0,,,60.0,,,65.0
4853,110003000085.0,55.0,,,55.0,,,60.0
4854,110003000131.0,,,,,,,
4855,110003000133.0,90.0,,80.0,90.0,85.0,,85.0
4856,110003000153.0,,,,,,,
4857,110003000198.0,35.0,,,35.0,,,35.0
4858,110003000207.0,15.0,,,15.0,,,15.0
4859,110003000264.0,11.0,,,11.0,,,11.0
4860,110003000267.0,,,,,,,
4861,110003000396.0,88.0,,,,80.0,,85.0
4862,110003000397.0,50.0,,,50.0,,,50.0
4863,110003000407.0,,,,90.0,,,
4864,110003100421.0,80.0,,,80.0,,,80.0
4865,110003400249.0,80.0,,,80.0,,,80.0
4866,110003500475.0,90.0,,,,80.0,,
4867,110003900477.0,65.0,,,65.0,60.0,,65.0
4868,110004300433.0,85.0,,,80.0,80.0,,85.0
4869,110007900424.0,55.0,,,55.0,,,60.0
4870,110008200441.0,70.0,,,70.0,,,80.0
4871,110008300443.0,,,,,,,
4872,110009900502.0,40.0,,,40.0,,,40.0
4873,110010500508.0,,,,,,,
4874,120000207982.0,67.0,,60.0,65.0,65.0,60.0,60.0
4875,120003000004.0,,,,,,,
4876,120003000006.0,,,,,,,
4877,120003000013.0,90.0,,,80.0,,,80.0
4878,120003000016.0,70.0,,,60.0,,,60.0
4879,120003000019.0,,,,,,,90.0
4880,120003000020.0,90.0,,,70.0,,,80.0
4881,120003000027.0,,,,,,,
4882,120003000028.0,91.0,,,85.0,,,80.0
4883,120003000029.0,92.0,,,85.0,,,85.0
4884,120003003141.0,,,,,,,
4885,120003003282.0,,,,,,,
4886,120003004047.0,15.0,,,11.0,,,11.0
4887,120003007945.0,40.0,,,,,,
4888,120003007948.0,10.0,,,10.0,,,10.0
4889,120006000035.0,81.0,,,60.0,,,70.0
4890,120006007873.0,,,,,,,
4891,120009000039.0,79.0,,,65.0,60.0,,70.0
4892,120009000064.0,75.0,,,70.0,60.0,,65.0
4893,120009000067.0,86.0,,,60.0,,,70.0
4894,120009002037.0,,,,,,,
4895,120009003147.0,40.0,,,,,,60.0
4896,120009003289.0,,,,,,,
4897,120009003291.0,,,,,,,
4898,120009004304.0,80.0,,,,,,70.0
4899,120009004305.0,85.0,,,,40.0,,75.0
4900,120009005431.0,,,,,,,
4901,120009007472.0,,,,,,,
4902,120009007763.0,25.0,,,30.0,,,30.0
4903,120009007771.0,,,,,,,
4904,120009007830.0,,,,,,,
4905,120009007903.0,,,,,,,
4906,120009008287.0,,,,,,,
4907,120009008471.0,11.0,,,,,,
4908,120012000070.0,81.0,,,75.0,,,75.0
4909,120012000075.0,,,,,,,
4910,120012007861.0,,,,,,,
4911,120012008095.0,,,,,,,
4912,120015000062.0,,,,,,,
4913,120015000078.0,84.0,,,70.0,70.0,,70.0
4914,120015000088.0,78.0,,,60.0,,,65.0
4915,120015000090.0,87.0,,,80.0,80.0,60.0,80.0
4916,120015000100.0,78.0,,,80.0,60.0,,75.0
4917,120015000103.0,89.0,,,70.0,85.0,,75.0
4918,120015000104.0,76.0,,,65.0,75.0,60.0,70.0
4919,120015000109.0,83.0,,,,75.0,,75.0
4920,120015000118.0,88.0,,,,80.0,,80.0
4921,120015000119.0,,,,,,,
4922,120015000127.0,94.0,,,,,,
